iGrID,RAJ2000,DEJ2000,z,logLtot,logLobs,logMtot,logMstar,NMstar,logMdyn,sigma,Rad,angRad,DL,Ntot
25857,172.77612305,3.13082004,0.0299369,11.13842,10.88336,12.19832,,0,,,,,126.0782,1
5327,172.92141724,3.48802996,0.023299,11.30426,11.15701,12.37552,11.17693,1,,,,,97.589,1
31053,174.50534058,2.76954007,0.0484273,12.05004,11.31259,12.92243,11.12787,1,,,,,207.0936,1
21159,175.08091736,3.00077009,0.0280255,11.15718,10.93575,12.22421,10.74513,1,,,,,117.8427,1
20810,174.72889709,3.58084989,0.0198069,10.85678,10.75385,12.01996,10.35611,1,,,,,82.7246,1
10051,163.62657166,-4.16917992,0.0228752,11.37626,11.23494,12.77218,10.57734,1,9.9398,92.6128,145.544,0.091093,95.7803,2
14770,162.85432434,-3.72874999,0.0234934,11.01141,10.8616,12.12613,,0,,,,,98.4188,1
17937,162.79585266,-3.61436009,0.0273105,11.13534,10.92688,12.20948,,0,,,,,114.7687,1
16743,162.1005249,-3.31343007,0.0230597,11.18319,11.03894,12.66911,,0,10.6991,179.6998,222.0961,0.137922,96.5673,2
21049,164.50048828,-3.09499002,0.0586964,12.69771,11.61919,13.46987,,0,,,,,253.1642,1
23480,163.78141785,-2.89074993,0.0370072,11.50429,11.08951,12.48057,,0,,,,,156.7664,1
20153,164.46046448,-2.2516799,0.0396453,11.75053,11.26773,12.6893,,0,,,,,168.3084,1
22402,161.61811829,-2.7184701,0.022646,10.82505,10.68715,11.97975,,0,,,,,94.803,1
7317,163.04312134,-2.40973997,0.0375853,11.99802,11.56814,12.92561,11.46933,1,,,,,159.2913,1
4451,162.74349976,-2.15036988,0.0161436,10.94695,10.87831,12.11115,,0,,,,,67.2226,1
9478,161.59057617,-2.28709006,0.0373866,12.04416,11.6192,13.3637,,0,10.6225,150.1062,266.8578,0.103864,158.4232,2
15753,162.01977539,-1.92736006,0.0385758,11.74617,11.29099,12.69053,10.75353,1,,,,,163.6228,1
13158,161.8770752,-1.49250996,0.0393598,12.09336,11.61803,13.36317,10.22843,1,10.206,94.4716,258.2005,0.095664,167.0565,2
19414,162.90060425,-1.08791995,0.039494,11.72663,11.24766,12.66833,11.14118,1,,,,,167.6449,1
7284,162.33807373,-0.66804999,0.0398954,12.11147,11.6216,13.01867,11.65963,1,,,,,169.4051,1
3171,163.02816772,-0.56083,0.0196756,11.27269,11.17116,12.36729,10.97631,1,,,,,82.1675,1
7549,166.17225647,-1.54177999,0.0197422,11.02226,10.92013,12.1549,,0,,,,,82.4499,1
13789,165.88580322,-1.50978005,0.0379915,11.94975,11.50942,13.32958,11.16687,1,11.1897,378.6098,154.8443,0.059347,161.0667,2
25798,165.36335754,-0.71832001,0.0455168,12.06622,11.41761,12.95055,11.32252,1,,,,,194.1771,1
10160,166.28842163,-0.79693002,0.0347019,11.651,11.2932,12.62356,11.23117,1,,,,,146.7211,1
12860,167.35531616,-0.09766,0.0140352,10.49587,10.44161,11.77322,9.97393,1,,,,,58.3427,1
10769,168.27163696,0.00304,0.0408408,11.96748,11.45191,12.88178,11.56313,1,,,,,173.5551,1
14,166.45246887,-0.0359,0.0038915,11.42045,11.41493,12.49282,,0,,,,,16.0432,1
21272,167.16778564,0.26738,0.026705,11.04923,10.85159,12.14044,,0,,,,,112.1686,1
7136,166.88166809,0.78311002,0.0406716,12.16038,11.6492,13.05993,11.76139,1,,,,,172.8121,1
19612,163.59260559,-0.36504,0.0421586,11.83216,11.27918,12.75162,11.3016,1,,,,,179.351,1
24549,164.16200256,0.07505,0.0395285,11.62877,11.14888,12.5797,,0,,,,,167.796,1
18666,164.82443237,1.15348005,0.0406847,11.78177,11.27022,12.71271,11.16438,1,,,,,172.8694,1
21734,165.5302887,1.76335001,0.039284,11.66564,11.19227,12.61414,11.24981,1,,,,,166.7247,1
16818,160.96913147,-1.29448998,0.0272465,11.14292,10.93579,12.21622,,0,,,,,114.4939,1
17160,160.89476013,-0.93427998,0.0399015,11.75701,11.26706,12.69395,11.27346,1,,,,,169.4317,1
17468,159.14138794,-1.26154995,0.0378286,11.66939,11.23347,12.62463,,0,,,,,160.3548,1
5648,160.57493591,-0.37683001,0.0197289,11.09965,10.9976,12.2195,,0,,,,,82.3938,1
7423,162.49523926,0.32234001,0.0400291,12.32403,11.83045,13.57718,11.93633,2,10.0265,114.8719,115.4995,0.042108,169.9917,2
9399,162.07913208,0.84081,0.0173231,10.79758,10.71949,11.98571,10.31435,1,,,,,72.2038,1
3170,159.83522034,-0.20026,0.0199314,11.41625,11.31185,12.73351,11.23428,2,9.0248,32.0,148.2571,0.10614,83.2532,2
14202,159.23912048,0.22976001,0.0304153,11.40386,11.13933,12.42508,10.84419,1,,,,,128.1435,1
29287,159.02407837,0.1019,0.0979906,14.5512,12.04451,14.69691,12.00663,1,,,,,436.891,1
22877,160.44500732,1.38695002,0.0732438,13.36569,11.76652,13.98707,11.82321,1,,,,,319.785,1
27434,162.21925354,0.85316998,0.0396324,11.77862,11.29613,12.7149,11.22053,1,,,,,168.2518,1
22487,162.45933533,1.20459998,0.0399511,12.03669,11.54531,13.31655,11.3679,2,10.3908,99.4192,356.7517,0.130305,169.6495,2
10183,164.54573059,1.60465002,0.0408033,12.8375,12.32277,14.47833,12.2181,8,11.6122,321.6913,567.3792,0.203098,173.3905,12
20911,165.13545227,2.11597991,0.040613,11.92365,11.41433,12.84268,11.48927,1,,,,,172.5546,1
19158,164.0085907,2.5113399,0.0381257,11.71765,11.2743,12.66685,,0,,,,,161.6538,1
5427,161.55270386,1.81332004,0.0045291,9.88588,9.87834,11.36814,,0,,,,,18.6812,1
14327,162.81297302,2.43786001,0.0526009,12.52985,11.65597,13.34403,11.65864,1,,,,,225.7235,1
24128,161.12922668,2.36635995,0.0682935,13.21268,11.79584,13.87976,11.79231,1,,,,,296.9341,1
21996,161.87667847,3.14496994,0.0433436,11.89767,11.31142,12.80593,11.41317,1,,,,,184.5734,1
18005,163.02560425,3.3722899,0.0367106,11.71587,11.30864,12.6722,11.24134,1,,,,,155.4718,1
29691,162.95472717,3.77950001,0.0695902,13.0634,11.59788,13.7482,11.56767,1,,,,,302.9014,1
2710,162.99179077,3.79204988,0.0132947,10.93952,10.88905,12.11769,10.27665,1,,,,,55.231,1
28877,163.26600647,4.63179016,0.0205179,10.70252,10.59089,11.8954,,0,,,,,85.7443,1
28041,168.9559021,0.86050999,0.0470217,12.09479,11.40002,12.96994,11.19198,1,,,,,200.8479,1
28582,169.87265015,1.61956,0.0510986,12.18877,11.3642,13.03816,11.45473,1,,,,,219.0028,1
22654,169.33540344,2.44709992,0.0241025,10.90041,10.74175,12.03227,10.09523,1,,,,,101.0208,1
17469,170.38240051,2.75177002,0.0515294,12.65943,11.82099,14.00841,11.64909,1,12.2758,1070.1064,236.2935,0.067759,220.9281,2
10873,170.38690186,2.81051993,0.0250314,11.17009,10.99824,12.251,10.7143,1,,,,,104.9941,1
10054,169.78175354,3.23110008,0.0213287,11.01538,10.89357,12.14088,,0,,,,,89.1918,1
125,170.27854919,3.23481989,0.0065913,11.2199,11.20255,12.644,,0,10.6013,298.2375,64.3707,0.13722,27.2332,4
26104,167.15846252,1.87647998,0.0435939,11.85269,11.25883,12.76362,10.65784,1,,,,,185.6776,1
20648,168.33908081,2.54440999,0.0791437,13.57546,11.75811,14.13145,,0,,,,,347.2663,1
30526,166.95471191,2.35669994,0.0320717,11.219,10.92034,12.25592,10.85309,1,,,,,135.3065,1
17851,166.48687744,2.6817801,0.0402767,11.77564,11.27535,12.70909,11.0828,1,,,,,171.0779,1
25328,167.22714233,2.67724991,0.0370829,11.49,11.07283,12.46749,,0,,,,,157.0966,1
30011,167.64770508,3.26735997,0.0264839,10.89775,10.70368,12.01749,10.75938,1,,,,,111.2197,1
30989,167.45155334,3.40225005,0.0416861,11.70095,11.16122,12.63455,10.71623,1,,,,,177.2714,1
15666,169.07211304,2.88883996,0.031044,11.36425,11.08725,12.38707,10.95629,1,,,,,130.86,1
20369,169.3792572,3.03233004,0.0465434,12.15372,11.47418,13.02634,,0,,,,,198.7258,1
2573,170.10925293,3.58548999,0.0098656,10.62481,10.59078,11.88107,10.03511,1,,,,,40.8707,1
5306,167.99647522,3.13574004,0.0310063,11.69219,11.41592,12.67962,11.41661,1,,,,,130.6971,1
8721,168.31634521,3.65736008,0.0237017,11.16191,11.009,12.25111,10.99535,1,,,,,99.3085,1
30705,167.78883362,3.94074011,0.0535129,12.29229,11.38821,13.12282,11.33343,1,,,,,229.8118,1
9945,168.74841309,3.6020999,0.0307183,11.46569,11.19514,12.47811,11.1007,1,,,,,129.4522,1
13485,168.68060303,4.02455997,0.0417615,12.23147,11.68957,13.6296,11.79958,2,11.7973,797.2661,141.4757,0.049532,177.6031,2
5001,168.46942139,4.29077005,0.0247166,11.39442,11.22696,12.44676,,0,,,,,103.6471,1
18808,171.23075867,3.16858006,0.0369483,11.57878,11.1655,12.54741,11.39909,1,,,,,156.5091,1
31051,172.23144531,3.40914011,0.0524473,12.23354,11.36494,13.07344,11.20764,1,,,,,225.0355,1
20269,170.32611084,3.66474009,0.0405522,11.74667,11.23903,12.68142,11.26421,1,,,,,172.2877,1
19262,172.06759644,4.32726002,0.0298738,11.21148,10.95753,12.26083,11.14615,1,,,,,125.8058,1
23513,173.20243835,5.50658989,0.0225106,10.78864,10.65251,11.95175,10.5732,1,,,,,94.2254,1
8999,173.21783447,5.7272501,0.0192379,10.91402,10.81717,12.06892,10.22403,1,,,,,80.3107,1
9826,170.07415771,4.32041979,0.0505617,12.73399,11.92683,13.96576,12.01962,2,10.9863,202.4828,338.9315,0.098948,216.605,2
25991,170.40802002,4.6261301,0.0511007,12.18825,11.36365,13.03768,,0,,,,,219.012,1
1683,169.37568665,4.55548,0.0064907,10.38745,10.3706,11.70393,,0,,,,,26.8154,1
8378,170.29231262,5.36344004,0.030038,11.53725,11.28047,12.5453,11.27081,1,,,,,126.5147,1
16569,171.03619385,6.21483994,0.0388953,11.70617,11.24293,12.65269,,0,,,,,165.0218,1
16185,166.12687683,2.67718005,0.0410632,11.8456,11.32329,12.76911,11.3236,1,,,,,174.5323,1
6220,165.81040955,3.34225988,0.0263721,11.39102,11.19873,12.43499,11.15373,1,,,,,110.7399,1
26673,165.89767456,3.3373301,0.0542893,12.32827,11.39868,13.1525,11.31185,1,,,,,233.2966,1
20080,166.54258728,3.32071996,0.0324069,11.58318,11.27717,12.79609,11.3071,2,8.2558,32.0,25.2391,0.011271,136.7586,2
14203,167.09979248,3.49815011,0.0265996,11.1562,10.9603,12.23089,10.25634,1,,,,,111.7159,1
27220,166.13087463,3.7188499,0.0324669,11.2925,10.98533,12.31726,10.30744,1,,,,,137.0185,1
706,165.31738281,3.62801003,0.004976,10.37696,10.36749,11.68118,,0,,,,,20.5322,1
13437,167.60739136,3.9865799,0.0303064,11.35804,11.09606,12.38545,11.2884,1,,,,,127.6732,1
14680,167.91940308,4.66880989,0.0423494,11.89758,11.33969,12.81053,11.56079,1,,,,,180.1909,1
8643,167.60229492,4.83010006,0.0303639,11.82809,11.56487,13.25631,11.359,3,11.3152,313.8483,300.8018,0.143034,127.9216,3
8066,167.68693542,4.84651995,0.0205458,11.01003,10.89824,12.14059,10.64463,1,,,,,85.8628,1
19530,168.28286743,5.07272005,0.0284486,11.23875,11.00976,12.29167,,0,,,,,119.6636,1
6029,166.54545593,4.33607006,0.0226728,11.42659,11.28826,12.72278,11.13813,2,8.7518,32.0,79.0785,0.049924,94.917,2
3835,167.14131165,4.83186007,0.0243005,11.44289,11.28149,12.49169,10.73803,1,,,,,101.8675,1
5909,166.09814453,4.82859993,0.0266906,11.87636,11.67895,13.24283,11.20367,2,10.6379,89.4215,779.098,0.419715,112.1066,4
17367,167.50701904,5.30382013,0.0301515,11.39486,11.13581,12.41853,11.25247,1,,,,,127.0042,1
14849,165.09820557,4.19658995,0.0233971,10.99193,10.84343,12.11058,10.7761,1,,,,,98.0077,1
23751,164.56771851,4.58363008,0.0232115,10.87906,10.73291,12.01983,10.82866,1,,,,,97.2152,1
11697,163.89967346,4.37757015,0.0232845,11.03465,10.8876,12.14648,11.069,1,,,,,97.5267,1
26268,163.8853302,4.45344019,0.0548823,12.4709,11.52097,13.28051,11.37447,1,,,,,235.9618,1
14748,164.81098938,5.29206991,0.0365077,11.78345,11.38087,12.7346,11.33209,1,,,,,154.5865,1
19849,164.69548035,5.51955986,0.0438062,11.92233,11.3223,12.82636,9.83879,1,,,,,186.6148,1
29012,164.37986755,5.69880009,0.0542924,12.35383,11.42419,13.17594,11.32747,1,,,,,233.3109,1
27984,166.16246033,5.20057011,0.0245884,10.85279,10.68701,11.99149,,0,,,,,103.0985,1
31226,165.68240356,5.38118982,0.0619492,12.72308,11.53543,13.47931,11.44016,1,,,,,267.9217,1
5727,166.81900024,6.30243015,0.0303269,11.67221,11.40983,12.66506,11.26897,1,,,,,127.7618,1
24784,165.07943726,6.21635008,0.0390422,11.59313,11.12584,12.55002,,0,,,,,165.6653,1
28195,165.86157227,6.87230015,0.0623844,12.71245,11.50963,13.46803,11.62487,1,,,,,269.902,1
11085,168.8888092,5.11540985,0.0274114,11.27633,11.06578,12.32952,,0,,,,,115.2024,1
7380,167.82785034,5.8362999,0.0221859,11.33135,11.19922,12.66742,,0,8.5972,84.8867,7.8722,0.005076,92.8415,2
20738,167.88568115,6.44067001,0.0426328,11.86874,11.30293,12.78281,11.46196,1,,,,,181.4395,1
10840,168.52658081,6.57719994,0.0491757,12.3442,11.58298,13.1895,11.77837,1,,,,,210.4248,1
18081,169.42114258,7.28783989,0.0217858,10.85332,10.72655,12.00679,,0,,,,,91.1373,1
14681,169.71232605,7.52144003,0.038053,11.74946,11.3078,12.69608,11.2561,1,,,,,161.3357,1
29584,169.93313599,7.59142017,0.0405206,11.60055,11.09377,12.54955,10.82333,1,,,,,172.1488,1
16423,170.51387024,7.81345987,0.0216793,10.89494,10.76938,12.04072,10.65879,1,,,,,90.6839,1
4088,166.86994934,6.7142601,0.0302818,11.73269,11.47116,12.72007,11.63363,1,,,,,127.567,1
22572,167.86775208,6.90740013,0.0065035,9.62791,9.61106,11.26193,,0,,,,,26.8686,1
14204,167.48551941,7.23342991,0.0222494,10.94912,10.81624,12.08162,10.4036,1,,,,,93.1121,1
10958,166.73597717,7.17392015,0.0059282,9.82713,9.81314,11.35562,,0,,,,,24.4803,1
24372,167.00396729,7.44231987,0.042431,11.77925,11.2193,12.7021,10.63378,1,,,,,180.5506,1
28718,168.31556702,7.83327007,0.0760738,13.39933,11.69845,14.00378,11.7259,1,,,,,332.9333,1
5816,169.50082397,7.8448801,0.0222866,11.22237,11.08911,12.31023,10.87798,1,,,,,93.2707,1
2712,168.16586304,9.05580044,0.0058916,10.21819,10.20442,11.58574,,0,,,,,24.3283,1
25729,147.22509766,-8.05093956,0.0231341,10.94738,10.80223,12.0755,,0,,,,,96.8849,1
7102,145.47706604,-8.60301018,0.0176608,10.97519,10.89382,12.12678,,0,,,,,73.6318,1
3353,148.15614319,-7.62052011,0.0172925,11.11869,11.04089,12.24795,10.4601,1,,,,,72.0743,1
1746,148.63722229,-6.85757017,0.0212955,11.77042,11.64897,13.15802,11.50373,2,10.1383,163.6202,73.6474,0.049425,89.0507,2
3066,147.26272583,-7.15593004,0.0155262,11.28517,11.22114,12.56633,,0,7.8602,32.0,10.1495,0.009281,64.6191,2
2796,147.97929382,-6.82292986,0.0156917,11.10557,11.0403,12.24465,,0,,,,,65.3166,1
7599,145.11909485,-6.94607019,0.0175753,10.88913,10.80855,12.05731,,0,,,,,73.2701,1
11446,145.7046051,-6.74132013,0.0208096,10.95706,10.8419,12.0957,10.93701,1,,,,,86.9839,1
4086,146.94006348,-6.43814993,0.0219903,11.6043,11.47486,13.02858,11.40476,3,10.5896,174.2198,183.6321,0.119437,92.0082,3
15909,146.76112366,-5.88279009,0.0535299,12.58194,11.67724,13.38729,,0,,,,,229.888,1
18965,145.88514709,-5.12697983,0.0672641,13.08904,11.70987,13.77915,11.19926,1,,,,,292.2058,1
26513,149.42791748,-5.10347986,0.0371398,11.55278,11.1342,12.52317,,0,,,,,157.3453,1
11102,149.93408203,-5.36696005,0.0537286,12.64596,11.735,13.44431,11.39605,1,,,,,230.7793,1
30163,150.66226196,-5.1507802,0.0367486,11.43728,11.02891,12.42244,,0,,,,,155.6374,1
21186,151.37055969,-5.1027298,0.0536923,12.43631,11.52644,13.25402,11.16378,1,,,,,230.6163,1
14639,147.57365417,-5.7463398,0.0202946,10.82592,10.71711,11.99286,,0,,,,,84.7954,1
2506,147.4135437,-5.16659021,0.0220507,12.13159,12.00148,13.80593,11.72941,5,11.2641,279.4368,337.3615,0.218837,92.2656,10
25852,149.02297974,-4.51036978,0.0373668,11.48616,11.06173,12.46268,10.47285,1,,,,,158.3365,1
30371,149.52207947,-4.21919012,0.0663217,12.97168,11.62899,13.68158,11.20746,1,,,,,287.884,1
2733,143.19741821,-5.72470999,0.0239638,11.51599,11.35932,12.55835,,0,,,,,100.428,1
20646,143.02464294,-5.47661018,0.0530231,12.36689,11.4796,13.19338,11.07752,1,,,,,227.6154,1
9412,143.5138092,-5.20643997,0.0242398,11.1746,11.01395,12.25904,11.00943,1,,,,,101.6079,1
10717,145.18804932,-5.43537998,0.0231748,11.14814,11.00246,12.24223,,0,,,,,97.0587,1
23439,145.12637329,-5.10236979,0.0794253,13.64932,11.8216,14.18677,,0,,,,,348.5848,1
4430,145.55084229,-4.7140398,0.015872,10.93507,10.86837,12.10277,9.74784,1,,,,,66.0771,1
18547,145.80780029,-4.46872997,0.0224098,10.87774,10.743,12.02303,,0,,,,,93.7957,1
8045,144.28604126,-5.04128981,0.0533651,12.72334,11.82379,13.51542,10.70048,1,,,,,229.1488,1
2044,144.72279358,-4.84870005,0.0235458,12.02596,11.87541,13.45527,,0,9.867,206.7499,24.6966,0.015028,98.6427,5
11681,143.94075012,-4.7493701,0.0243392,11.65768,11.49551,13.07487,9.97927,2,10.6511,185.8013,186.0318,0.109612,102.0328,4
31416,144.95024109,-4.55117989,0.0320311,11.18547,10.88753,12.22746,9.76584,1,,,,,135.131,1
18598,144.65005493,-4.33509016,0.0707461,13.40832,11.89932,14.0309,,0,,,,,308.2317,1
24006,143.36782837,-4.59208012,0.023965,10.90395,10.74724,12.03586,10.75446,1,,,,,100.4331,1
11053,146.51683044,-3.97182989,0.0171458,10.74306,10.6666,11.94398,,0,,,,,71.4546,1
25,145.63867188,-3.69914007,0.0075329,11.82066,11.79914,12.89538,11.89447,1,,,,,31.1475,1
3741,147.26260376,-2.82173991,0.0219102,11.32869,11.20029,12.40414,,0,,,,,91.667,1
29581,145.76081848,-2.25237012,0.0171844,10.45938,10.38261,11.73245,,0,,,,,71.6175,1
3189,143.61198425,-2.50415993,0.0190826,11.18022,11.0851,12.29101,,0,,,,,79.6523,1
4213,146.47264099,-0.26826999,0.0072869,10.25534,10.23498,11.61839,,0,,,,,30.1243,1
18934,152.14035034,-4.47767019,0.0520444,12.34066,11.48523,13.17359,11.57747,1,,,,,223.2321,1
25853,152.37789917,-3.79508996,0.0413029,11.72913,11.20033,12.66191,10.98634,1,,,,,175.586,1
14390,153.17730713,-3.49984002,0.0417544,12.01022,11.46852,12.91668,,0,,,,,177.572,1
24809,152.93641663,-2.73153996,0.0381492,11.64094,11.19685,12.59738,,0,,,,,161.7563,1
30210,153.22702026,-2.76827002,0.0609481,12.61654,11.46302,13.3875,11.0171,1,,,,,263.3713,1
10902,153.20202637,-2.68824005,0.0445176,12.556,11.93568,13.83408,11.6176,3,10.8232,238.0555,168.4035,0.055476,189.7572,4
26515,154.33314514,-2.32944989,0.0492242,12.07611,11.31324,12.94284,,0,,,,,210.6408,1
29619,152.48348999,-2.83443999,0.0387864,11.5793,11.11866,12.53885,10.02421,1,,,,,164.5451,1
25827,152.47528076,-2.54638004,0.0617398,12.73325,11.55264,13.48926,,0,,,,,266.9693,1
25796,152.07493591,-2.52674007,0.0217646,11.0714,10.94481,12.59412,9.48013,1,10.7237,239.0021,132.8751,0.087297,91.0472,2
21612,152.66184998,-2.0444901,0.0368302,11.55127,11.14068,12.52336,10.52769,1,,,,,155.9935,1
13843,153.00871277,-2.14611006,0.0214152,10.93927,10.81654,12.07801,,0,,,,,89.56,1
29926,153.37374878,-1.88496995,0.0457547,11.86044,11.2052,12.76068,,0,,,,,195.2307,1
4960,150.22329712,-2.97197008,0.0215953,11.86747,11.74285,13.62037,10.94335,3,11.2204,372.6281,171.5488,0.113567,90.3265,7
11537,150.77163696,-2.40014005,0.021905,11.09894,10.9706,12.20747,9.85007,1,,,,,91.6451,1
10520,150.12797546,-2.1612699,0.0213804,11.03478,10.9124,12.15667,,0,,,,,89.4116,1
6161,151.55029297,-1.55326998,0.0346011,11.99262,11.637,13.34741,,0,10.8456,180.0799,309.9318,0.129939,146.2827,2
24548,152.49525452,-1.41605997,0.0468522,12.01458,11.3251,12.89696,,0,,,,,200.0956,1
22991,152.13327026,-0.66677999,0.022431,10.82719,10.69215,11.98259,10.59736,1,,,,,93.8863,1
23596,154.66642761,-1.86881006,0.0458656,11.94901,11.29013,12.84128,11.1608,1,,,,,195.7218,1
24579,154.78926086,-1.24099004,0.0483759,12.04735,11.31156,12.92019,10.6398,1,,,,,206.8647,1
29763,154.41925049,-0.48157001,0.0348683,11.36946,11.00751,12.37215,10.76373,1,,,,,147.4449,1
12521,156.15664673,-0.86861998,0.0358847,11.72705,11.34002,12.68644,11.03519,1,,,,,151.8705,1
26854,156.72743225,-0.54145998,0.0357503,11.41162,11.02742,12.40476,10.26396,1,,,,,151.2848,1
27814,156.03199768,0.14198001,0.0245943,10.84027,10.67442,11.98149,,0,,,,,103.1237,1
25486,156.58805847,0.68489999,0.0226854,10.79879,10.66026,11.95881,10.03342,1,,,,,94.9707,1
10662,155.6308136,0.69309998,0.0348492,11.64586,11.28457,12.61818,11.30755,1,,,,,147.362,1
24300,156.14903259,1.10987997,0.0228823,10.78547,10.64398,11.94729,10.51197,1,,,,,95.8108,1
3469,153.4095459,-0.92548001,0.0456939,12.57701,11.92355,13.41772,,0,,,,,194.9615,1
11855,153.66482544,-0.83095998,0.0497238,12.60155,11.8223,13.85921,11.9792,2,10.9275,318.9468,119.3055,0.035385,212.8672,2
19446,152.74163818,-0.50285,0.0471527,12.09543,11.39723,12.96993,11.2786,1,,,,,201.4293,1
28457,153.96940613,-0.40349001,0.0717589,13.19027,11.64488,13.84773,11.90019,1,,,,,312.9108,1
24156,153.69116211,-0.33932999,0.0345739,11.40384,11.0487,12.40381,11.10069,1,,,,,146.1645,1
26440,152.83285522,-0.02289,0.0350583,11.39038,11.02374,12.38954,,0,,,,,148.2716,1
24783,152.19927979,-0.26980001,0.0463822,11.97406,11.29961,12.8619,10.9304,1,,,,,198.011,1
17046,152.82447815,0.44229999,0.0131887,10.39109,10.34102,11.70248,9.90531,1,,,,,54.7859,1
30703,153.80192566,0.96140999,0.0728832,13.19888,11.61564,13.85073,11.45951,1,,,,,318.114,1
17364,148.95143127,-1.86973,0.0382312,11.65333,11.20675,12.60816,,0,,,,,162.1154,1
30052,149.65473938,-0.92953002,0.0625154,12.70247,11.49522,13.45855,11.7088,1,,,,,270.4985,1
5669,148.63365173,-1.29086006,0.0216385,11.17227,11.04732,12.27087,,0,,,,,90.5101,1
28907,148.95362854,-0.09705,0.0850495,13.89485,11.86328,14.34522,11.92423,1,,,,,375.047,1
11633,149.85906982,-0.25402001,0.048606,12.38921,11.64531,13.23331,11.59959,1,,,,,207.8884,1
29399,150.28970337,-0.07949,0.0463955,11.89897,11.22399,12.79299,11.45683,1,,,,,198.07,1
26333,150.62835693,0.30741,0.03482,11.39724,11.03652,12.39677,10.93565,1,,,,,147.2348,1
13288,150.29840088,0.22573,0.0337845,11.59157,11.25641,12.5747,11.21744,1,,,,,142.7342,1
22804,150.77578735,0.45409,0.046238,11.991,11.3215,12.87811,11.52318,1,,,,,197.3721,1
16840,150.10159302,0.70459002,0.0345088,11.51947,11.1659,12.50656,11.08344,1,,,,,145.8817,1
17711,147.48501587,-0.23135,0.0376509,11.68091,11.24942,12.63591,11.04939,1,,,,,159.578,1
11069,147.46928406,0.61793,0.0074272,10.28263,10.26156,11.85239,,0,8.2618,46.097,12.3307,0.02335,30.7078,2
27047,149.83752441,1.29786003,0.0986962,14.46642,11.93567,14.65127,,0,,,,,440.302,1
1336,148.33432007,0.69766998,0.013692,11.11515,11.06271,12.26156,10.92162,1,,,,,56.9,1
29834,148.08721924,0.97026998,0.0485437,12.0331,11.29104,12.90634,11.40404,1,,,,,207.6112,1
15799,148.04771423,1.09534001,0.0213591,10.89149,10.76931,12.03964,10.1553,1,,,,,89.321,1
956,148.42034912,1.57965004,0.0054433,10.4344,10.42314,11.72757,,0,,,,,22.4688,1
17667,149.14912415,1.42850995,0.0286034,11.19094,10.95922,12.2499,10.50567,1,,,,,120.33,1
9229,152.11927795,0.36793,0.034086,11.85321,11.51062,13.26105,10.95545,1,11.2357,356.699,193.9077,0.082478,144.044,2
3328,151.45762634,0.63336003,0.0222788,11.56079,11.42759,12.96481,11.29901,2,10.2153,147.1184,108.7646,0.069849,93.2375,2
31347,151.31510925,0.61031997,0.063766,12.85597,11.60519,13.59023,11.67237,1,,,,,276.1987,1
29690,150.9871521,1.51234996,0.0260525,10.89644,10.70911,12.01872,10.21826,1,,,,,109.3689,1
