iGalID,iGrID,Name,RAJ2000,DEJ2000,z,logMstar
36978,1321,"    02494825-3108099",42.45112991,-31.13615036,0.0223915,10.35264
40590,6398,"    02455455-3202575",41.4773407,-32.04925156,0.0216316,10.23757
40761,29567,"    02470703-3129039",41.77927017,-31.48442078,0.0243128,10.76154
5978,4320,"    02490842-3117231",42.28511047,-31.28970909,0.0195386,
7904,4320,"    02490389-3110211",42.26631165,-31.17252922,0.0192271,11.09899
12415,31,"    02493591-3034409",42.39963913,-30.5780201,0.003704,8.86984
25617,7122,"    02544980-3040428",43.70750046,-30.6786499,0.0208518,10.4339
9781,7122,"    02532937-3051375",43.3723793,-30.86037064,0.0208183,10.76542
33549,7122,"    02522712-3046354",43.11304855,-30.77651978,0.0221247,10.72643
11342,7122,"    02544145-3025375",43.67274857,-30.4271698,0.0211361,10.13686
19975,14539,"    02551610-2950007",43.81710815,-29.83346939,0.0218171,10.7081
11933,8706,"    02422265-3019198",40.59434891,-30.32209969,0.0213472,10.64037
44,31,"    02461905-3016296",41.57941055,-30.27490997,0.0036893,
9690,31,"    02460989-3013406",41.54121017,-30.22801971,0.0040018,9.60279
579,31,"    02434435-2900123",40.93476868,-29.00336075,0.0044361,
17854,12980,"    02482602-2935395",42.10845947,-29.59431076,0.0220734,10.8232
24996,12980,"    02481406-2931438",42.05855179,-29.52877998,0.022399,10.55982
22510,12980,"    02474582-2925506",41.94086075,-29.43077087,0.02266,10.56624
5827,4200,"    02511814-2812023",42.82563019,-28.20068932,0.0167793,10.5611
16979,6150,"    02455857-2816109",41.49407959,-28.26967049,0.0226672,10.34329
10345,7523,"    02485698-2832326",42.23735809,-28.5424099,0.023014,11.06914
35128,25512,"    02282524-3205108",37.10507965,-32.08636093,0.0730055,
12367,9010,"    02282010-3152518",37.08378983,-31.88104057,0.0148948,10.69825
23185,16860,"    02351345-2936166",38.80609131,-29.60470963,0.0592726,11.37019
14728,9705,"    02323394-2941431",38.14152145,-29.69536018,0.0165004,
13343,9705,"    02312588-2933518",37.85784912,-29.56448936,0.0154912,
37068,23201,"    02254441-2936567",36.43515015,-29.61584091,0.0610959,11.03235
31952,23201,"    02251152-2928404",36.29809189,-29.47792053,0.0602022,11.22681
8443,6150,"    02453726-2757398",41.40523911,-27.96105957,0.0216894,10.50911
33938,6150,"    02454020-2755418",41.41764069,-27.92830086,0.0219061,
7750,5645,"    02413870-2810165",40.41123962,-28.17128944,0.0159326,10.91636
18853,13723,"    02463762-2658188",41.6567688,-26.97193909,0.0235398,10.54828
39323,28523,"    02412236-2719589",40.34328079,-27.33304977,0.0338705,10.56411
7152,5195,"    02390354-2726351",39.76480865,-27.44313049,0.0041822,
31307,22736,"    02382507-2713470",39.6044693,-27.22970963,0.0443831,10.68904
16361,11882,"    02440285-2611113",41.01189041,-26.18639946,0.0347216,11.34514
14083,10250,"    02434384-2607143",40.93267822,-26.12059975,0.0234322,
43272,31336,"    02361216-2515477",39.05072021,-25.26325035,0.0568716,
7633,5554,"    03011511-2828037",45.31295013,-28.46775055,0.0206617,11.13705
11099,8076,"    03043228-2727380",46.13454056,-27.46050072,0.0206235,10.42674
11490,8076,"    03050798-2720124",46.28330994,-27.33686066,0.0192041,10.28633
13238,9627,"    02561305-2802315",44.05432892,-28.04207993,0.0407952,11.01885
4769,3434,"    02554045-2725233",43.91846848,-27.42313957,0.01705,10.53491
253,166,"    03040796-2604105",46.0332489,-26.06962967,0.0049857,10.96138
16119,11710,"    03014449-2518463",45.43545914,-25.31282997,0.0362665,11.4229
27626,20097,"    03112501-2655523",47.85422897,-26.93116951,0.0680672,11.27983
24603,207,"    03162130-2551174",49.08879089,-25.85483932,0.0039004,8.93552
942,207,"    03133204-2543306",48.38349152,-25.72517967,0.0051451,
7254,5268,"    03064535-2542594",46.6889801,-25.7164402,0.0122848,10.39128
34861,25318,"    03110988-2519144",47.79116058,-25.32068062,0.0390053,
11700,8526,"    03121312-2518175",48.05464172,-25.30492973,0.0203921,10.60535
36350,8526,"    03121385-2512125",48.05781937,-25.2034893,0.0211352,
40922,8526,"    03121753-2508515",48.07302856,-25.14764023,0.0211351,
19679,8526,"    03120803-2507545",48.0335083,-25.1317997,0.0209743,
7158,5200,"    03093622-2515129",47.4009285,-25.25358963,0.0122531,
10908,7935,"    03121830-2437135",48.07627106,-24.62042999,0.040496,11.65666
15347,11147,"    03121119-2337449",48.04664993,-23.62915993,0.0669107,
31988,23230,"    03081586-2341283",47.06613159,-23.69124985,0.067296,
33307,24177,"    03082879-2336527",47.12001038,-23.61469078,0.0401637,
29355,8632,"    03081639-2259023",47.06832886,-22.98398972,0.0354526,
34617,8632,"    03081081-2257363",47.04512024,-22.96018982,0.0351318,10.41179
11831,8632,"    03081175-2255223",47.04893112,-22.92287064,0.0341544,
4395,3165,"    03101907-2224216",47.5794487,-22.4059391,0.0038454,
28269,20555,"    02513592-2542067",42.89966965,-25.70182991,0.0220177,
14186,7662,"    02461285-2618260",41.55350113,-26.30715942,0.0219652,11.04857
10543,7662,"    02463030-2614598",41.62625885,-26.24994087,0.0233401,
8401,6113,"    02475404-2602398",41.97515869,-26.04430962,0.0210956,10.60339
15035,10919,"    02464168-2520478",41.67367172,-25.34666061,0.0343213,10.8555
28664,4277,"    02473552-2508476",41.89807892,-25.14662933,0.0213511,10.6682
16841,12228,"    02425199-2527154",40.71665955,-25.45430946,0.0230434,
8950,4277,"    02463356-2451578",41.63973999,-24.86609077,0.0220455,10.65111
5922,4277,"    02453932-2448528",41.41384888,-24.81475067,0.0223085,11.242
14049,4277,"    02444774-2430501",41.19889832,-24.51390076,0.0229234,
17941,13048,"    02505286-2258231",42.72013092,-22.97304916,0.0362476,
13429,9773,"    02454917-2314016",41.45497894,-23.23376083,0.0225141,11.02298
35260,25597,"    02480809-2245174",42.03366089,-22.75482941,0.0150278,9.66743
37588,18876,"    02480758-2212234",42.03157043,-22.20656967,0.0376592,10.37826
40376,29273,"    02594010-2417359",44.91704178,-24.29335022,0.0351638,
37879,10647,"    03015995-2349262",45.49988174,-23.82394981,0.0341524,
14657,10647,"    03021318-2335198",45.5549202,-23.58885956,0.0347186,11.35595
485,322,"    03023758-2252017",45.65660858,-22.8671608,0.0040731,
41819,30321,"    03052655-2308368",46.3606987,-23.14352989,0.0390111,
37783,27428,"    03073520-2231155",46.89672089,-22.52099991,0.0273186,
43165,31259,"    03045803-2218440",46.24179077,-22.31225014,0.0453775,
43226,31303,"    03030552-2213018",45.77294922,-22.21713066,0.0658786,11.35232
36308,26351,"    02542588-2230127",43.60784149,-22.50349998,0.0283162,10.46215
14162,10307,"    02560417-2215102",44.01744843,-22.25285912,0.0265632,
30560,22200,"    02545607-2153534",43.73366928,-21.89818001,0.028224,9.95304
42279,30645,"    02523709-2114336",43.15460968,-21.24259949,0.0371162,
43275,31339,"    03543275-2704547",58.6365509,-27.08182907,0.0313393,
17228,12515,"    03494225-2659361",57.42605972,-26.99340057,0.0047548,
20401,14842,"    03421117-2751509",55.54653931,-27.86417961,0.0133306,
2853,2021,"    03402936-2651441",55.12239075,-26.86224937,0.0055773,10.27695
34809,25281,"    03374122-2645585",54.42179871,-26.76625061,0.0414836,
42764,30983,"    03383584-2631115",54.64936066,-26.5198307,0.0418094,11.25387
58,39,"    03385213-2620162",54.71720886,-26.33783913,0.0039597,
6871,4984,"    03465794-2531182",56.74142075,-25.52176094,0.0135445,
43316,31371,"    03574305-2641048",59.42926025,-26.68460083,0.0708173,
42913,31083,"    03534051-2635239",58.41876984,-26.58991051,0.0327034,
41660,30198,"    03510164-2555569",57.7568512,-25.93247032,0.1048051,
8739,6361,"    04002636-2510573",60.1097908,-25.18260956,0.0135361,
41491,30074,"    03595530-2457492",59.98044968,-24.96372032,0.0605379,
15279,11099,"    03503934-2516439",57.66394043,-25.27887917,0.0134928,
29893,21725,"    03512864-2314137",57.86927032,-23.23716927,0.0424164,
39175,21725,"    03520526-2313532",58.02199936,-23.23142052,0.0412619,11.13762
24604,17900,"    03311909-2633422",52.82957077,-26.56179047,0.0138931,10.15935
28208,20512,"    03312077-2606092",52.83658981,-26.10253906,0.0668187,
286,188,"    03350135-2455592",53.75563049,-24.93310928,0.0042946,
38962,28252,"    03370333-2514560",54.26385117,-25.24892044,0.0432461,11.12726
34309,24904,"    03384641-2459575",54.69337845,-24.99934959,0.055007,11.08713
806,188,"    03372832-2430046",54.36798096,-24.50130081,0.004653,
15175,63,"    03411464-2350200",55.31106186,-23.83886909,0.0061766,9.84754
3508,188,"    03332668-2342460",53.3611412,-23.71278954,0.0057711,
18213,13248,"    03285067-2328386",52.21115112,-23.47731972,0.0214072,
40424,29312,"    03342649-2308062",53.61043167,-23.13500023,0.0446735,
25466,18537,"    03323144-2223436",53.13103867,-22.39550018,0.0446544,
2502,63,"    03451721-2300090",56.32178116,-23.00247002,0.0048395,10.19787
42187,15113,"    03543803-2155510",58.65845871,-21.93091011,0.0398127,
20782,15113,"    03551525-2151242",58.81362915,-21.8567791,0.0406421,
18238,13267,"    03490088-2214259",57.25366974,-22.24051094,0.0408165,10.93458
6906,5013,"    03485785-2207529",57.24108887,-22.13132095,0.0140152,10.08222
21622,15733,"    03482324-2148102",57.09677887,-21.80279922,0.0406614,11.40901
9638,63,"    03481408-2128281",57.05867004,-21.47447968,0.0049416,9.79517
96,63,"    03382978-2301396",54.6241188,-23.02769089,0.0050692,11.29042
1981,63,"    03392185-2243289",54.84104919,-22.72470093,0.0046012,
13929,10142,"    03410288-2243090",55.26208878,-22.7191391,0.0068497,
534,63,"    03405685-2233520",55.23690033,-22.56447983,0.005151,10.73307
4128,2968,"    03391087-2223189",54.79523849,-22.38866043,0.0139293,10.84455
850,63,"    03424911-2206301",55.70460892,-22.10836983,0.00444,10.57843
15278,63,"    03413106-2140533",55.37945938,-21.68151093,0.0052188,9.16759
822,63,"    03444995-2155137",56.20812988,-21.92057037,0.0052051,
35262,25598,"    03490226-2050299",57.2594986,-20.84165955,0.0401725,
796,542,"    03420372-2114399",55.51548004,-21.24435997,0.014086,11.43486
8159,5927,"    04102259-2337010",62.59402847,-23.61693954,0.0140041,10.78844
14384,10458,"    04074251-2242549",61.92713928,-22.71530914,0.0320994,
25917,18853,"    04124111-2309319",63.17134094,-23.15888977,0.0027865,
41662,30199,"    04092406-2149595",62.35017014,-21.83328056,0.040062,
17875,12999,"    04085084-2143165",62.21183014,-21.72122955,0.013875,10.47294
14634,10628,"    04032572-2153173",60.8571701,-21.88809013,0.0409156,11.29163
38414,27869,"    04012470-2123471",60.35297012,-21.39649963,0.0251224,
9065,6591,"    04024614-2107084",60.6922493,-21.11907005,0.025124,11.25509
876,596,"    04081893-2103069",62.07886887,-21.05195999,0.0138895,
19370,14100,"    04064970-2110214",61.70718002,-21.17263985,0.0028864,
18186,13229,"    04211998-1848393",65.33331299,-18.8108902,0.0320562,11.30388
24831,18073,"    04211968-1814303",65.33196259,-18.24180031,0.034171,
9121,6634,"    04171241-1751267",64.30169678,-17.85746956,0.0316827,11.46151
19552,14227,"    03555767-2132560",58.99040985,-21.54883957,0.0422876,
32083,23297,"    04002799-2046541",60.11660004,-20.78170013,0.0412905,11.27616
661,447,"    03543892-2030088",58.66220093,-20.50245094,0.0053366,
28427,447,"    03542901-2025380",58.62088013,-20.42723083,0.0053555,9.62415
41718,30239,"    04031561-2023034",60.81501007,-20.38418961,0.0320584,
13723,9995,"    03573808-1912597",59.40876007,-19.21664047,0.0376658,11.48714
24442,17775,"    03510296-2008209",57.76239014,-20.13917923,0.0398845,
24145,17561,"    03542465-1911250",58.60277939,-19.19031906,0.0246662,10.93682
18371,13372,"    03474889-2002331",56.95373154,-20.04247093,0.0221592,
33505,24324,"    03485181-1858439",57.21591187,-18.97887039,0.0140222,
16231,11790,"    03482846-1845082",57.11859894,-18.7523098,0.0314762,11.26047
38374,27838,"    03492533-1833357",57.35554123,-18.55997086,0.0636421,
5509,3964,"    03571029-1846394",59.29288864,-18.77759933,0.0249438,11.37654
15909,11547,"    03564217-1837089",59.17567062,-18.61919022,0.0211496,10.91911
15734,11417,"    03512066-1818337",57.8361702,-18.30941963,0.0271555,11.1389
26734,19434,"    03535353-1735371",58.47304916,-17.59358025,0.0280509,11.00672
12328,8978,"    03550928-1728094",58.78863144,-17.46935081,0.0282096,11.28199
41547,8978,"    03551286-1717554",58.8036499,-17.29878998,0.0276856,10.28922
7188,5221,"    04080759-1711344",62.03165054,-17.19289017,0.0057528,9.48155
23857,17357,"    04134354-1729369",63.43141937,-17.4936409,0.0064115,
6167,4474,"    04022567-1802513",60.60694122,-18.04759979,0.0262221,11.38972
34406,24980,"    03574356-1651015",59.43154907,-16.85046005,0.0278887,10.97195
27530,20029,"    04020326-1626487",60.51359177,-16.44689941,0.0249597,9.99642
19349,14085,"    04010663-1606391",60.2776413,-16.11084938,0.0313592,11.3471
41548,30117,"    04053801-1551458",61.40843964,-15.86279964,0.0404789,10.80714
19271,14028,"    03204034-2255532",50.16804886,-22.93139076,0.0347161,
31466,22851,"    03291029-2201166",52.29291916,-22.02125931,0.0344497,
4396,3166,"    03272918-2133367",51.87158966,-21.56015968,0.0137128,10.93354
13239,47,"    03262835-2121203",51.61809921,-21.35563087,0.0035553,9.71793
106,47,"    03261732-2120073",51.57217026,-21.33536911,0.004785,11.20429
22513,47,"    03263135-2113003",51.6305809,-21.21681976,0.0058326,
3753,2695,"    03170444-2251599",49.26861954,-22.86664009,0.0124585,
6283,4562,"    03135827-2159111",48.4927597,-21.98637009,0.0138806,
41977,3165,"    03140547-2146271",48.52281189,-21.7742691,0.0046879,
31872,23136,"    03135610-2143452",48.48382187,-21.72919083,0.0527174,
938,47,"    03242556-2132385",51.10652161,-21.54404068,0.0047047,
5220,3760,"    03235645-2131398",50.98527145,-21.5277195,0.0127833,10.81148
3859,47,"    03230660-2122307",50.77750015,-21.37519073,0.0047212,10.06881
43052,31179,"    03221644-2046041",50.56858063,-20.7678299,0.034453,10.56791
8540,47,"    03332769-2133530",53.36537933,-21.56469917,0.0046449,9.17101
4770,47,"    03334188-2128430",53.42446899,-21.47864914,0.0058093,
3589,47,"    03363907-2054081",54.16281891,-20.90225983,0.0054893,10.13746
20985,47,"    03304716-2103296",52.69652939,-21.05822945,0.0040831,
415,47,"    03320302-2049089",53.01259995,-20.81916046,0.0047244,10.78221
6505,47,"    03335307-2016567",53.47114182,-20.28248978,0.0034491,
4232,47,"    03351457-2022250",53.81069946,-20.37368011,0.0031489,9.80503
36827,47,"    03334769-1929310",53.4487915,-19.49204063,0.006239,
16212,47,"    03400009-1925344",55.00032043,-19.42630959,0.0057134,9.22079
34621,47,"    03341053-1933298",53.54393005,-19.55830956,0.0060143,9.16302
8753,47,"    03341923-1925277",53.58018112,-19.42435074,0.004747,
17873,47,"    03415607-1853424",55.48365021,-18.89516068,0.0063732,9.22977
7187,47,"    03401916-1855534",55.07989883,-18.93148994,0.0052454,9.63561
39640,47,"    03375216-1900300",54.46736145,-19.00835991,0.0036138,
292,192,"    03393085-1841172",54.87850952,-18.68816948,0.0013621,
70,47,"    03401190-1834493",55.04959869,-18.58037949,0.0055299,
6749,2063,"    03393058-1831372",54.87739182,-18.52693939,0.0141169,10.13081
9637,47,"    03400714-1826364",55.02975845,-18.44347,0.0057356,9.82803
1614,47,"    03383857-1825407",54.66072845,-18.42797089,0.0067625,10.1845
6469,2063,"    03385297-1821146",54.72071838,-18.35408974,0.013733,10.73631
2905,2063,"    03390692-1817319",54.77882004,-18.2922802,0.0137404,
10786,7845,"    03313296-1916424",52.88740921,-19.27844048,0.0139414,10.22438
3724,47,"    03344346-1901442",53.68117905,-19.02893066,0.0049301,
11539,47,"    03322861-1856546",53.11930084,-18.94850922,0.0048995,9.7806
2085,47,"    03373925-1820220",54.41352081,-18.33946037,0.0061038,10.25517
38226,27737,"    03372992-1806340",54.37474823,-18.10948944,0.0251138,10.3594
19450,47,"    03303589-1756289",52.64957047,-17.94141006,0.0045854,9.25114
20681,15042,"    03332932-1808480",53.37218857,-18.14672089,0.0139308,
40170,29120,"    03100856-2135216",47.53565979,-21.58938026,0.0213429,
245,159,"    03094551-2034454",47.43964005,-20.57929993,0.0049787,
23281,16928,"    03095554-2005186",47.48134995,-20.08849907,0.0216261,
31496,22871,"    03164143-1934115",49.17266083,-19.56981087,0.0276651,
301,197,"    03194107-1924408",49.92116165,-19.41135979,0.0049114,
1329,197,"    03191420-1905597",49.80923843,-19.10000038,0.0046308,10.42245
42282,30648,"    03142562-1910501",48.60681915,-19.18054962,0.0663516,
27555,20044,"    03091342-1926360",47.30591965,-19.44330978,0.0320953,
23755,17279,"    03151907-1754544",48.82946014,-17.91515923,0.0462733,11.53596
5737,4130,"    03203532-1842552",50.14720917,-18.71533012,0.0127723,
22858,16627,"    03221785-1710492",50.57447052,-17.18037033,0.0440211,
34307,47,"    03293169-1746420",52.38201904,-17.77837944,0.0047331,
2817,1991,"    03260258-1735295",51.51078033,-17.59148979,0.0136875,11.07874
33064,23996,"    03274273-1700205",51.92805099,-17.0057106,0.024674,10.22735
23504,17090,"    03233404-1646473",50.89186859,-16.77980995,0.0314279,9.95416
28238,20533,"    03282843-1628328",52.11848068,-16.47584915,0.0351431,10.03262
39936,28960,"    03193810-1628583",49.90877151,-16.48279953,0.046307,10.13912
15209,11046,"    03124235-1706511",48.17647171,-17.11421013,0.0434862,
24997,18197,"    03180950-1616263",49.53958893,-16.27400017,0.0243944,9.69776
12833,9339,"    03213542-1643196",50.39768982,-16.72219086,0.0311688,
23372,16992,"    03252491-1613594",51.35371017,-16.23391914,0.0057635,
42342,30688,"    03222185-1541182",50.5911293,-15.68840981,0.0419556,10.04363
30980,22504,"    03201943-1525127",50.0810318,-15.42018032,0.0178626,9.36767
1473,1009,"    03220655-1524002",50.52732086,-15.40005016,0.0066814,
10799,7854,"    03242964-1459076",51.12343979,-14.98548985,0.0305889,10.8455
836,47,"    03452230-1838010",56.34296036,-18.63363075,0.0054141,10.56518
453,47,"    03450290-1815577",56.26213837,-18.2660408,0.0049439,10.75399
40593,29443,"    03480526-1745292",57.0218811,-17.75805092,0.0232063,10.74248
39523,28664,"    03432054-1828379",55.83565903,-18.47730064,0.0627113,11.28002
